sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
unknown,all,BE,202104,2,0,2,189,0,-9.1,11.1,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,-9,NA,-81.8,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,BL,202104,1,0,1,27,0,NA,7.4,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,1,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,BS,202104,2,0,2,73,0,-33.3,11,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,-1,NA,-33.3,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,FL,202104,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,FR,202104,0,0,NA,14,NA,NA,7.1,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,GE,202104,7,0,7,104,0,0,5.8,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,5,NA,250,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,GL,202104,1,0,1,7,0,0,28.6,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,GR,202104,0,0,NA,7,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,JU,202104,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,LU,202104,4,0,4,11,0,NA,0,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,4,NA,NA,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,NE,202104,4,1,3,57,25,NA,14,0.002,0.2,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,4,NA,NA,0.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,NW,202104,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,OW,202104,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,SG,202104,0,0,NA,15,NA,NA,6.7,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,-1,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,SH,202104,0,0,NA,7,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,SO,202104,0,0,NA,23,NA,NA,8.7,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,-3,NA,-100,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,SZ,202104,1,0,1,16,0,NA,12.5,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,1,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,TG,202104,1,0,1,5,0,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,1,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,TI,202104,0,0,NA,9,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,UR,202104,0,0,NA,4,NA,NA,25,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,VD,202104,5,0,5,745,0,-20,4.7,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,VS,202104,11,0,11,142,0,0,3.5,0.002,0.2,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,5,NA,83.3,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,ZG,202104,1,0,1,5,0,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,1,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,ZH,202104,16,0,16,342,0,-5.3,5.3,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-04,-3,NA,-15.8,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,AG,202105,5971,359,5612,136122,6,-2.5999999999999996,12.8,0.473,47.3,344733,1732.07,39486.21,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,469,136.05,8.5,0.4999999999999929,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,AI,202105,103,5,98,2567,4.9,-1.2999999999999998,17.1,0.52,52,8303,1240.52,30916.54,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-57,-686.49,-35.6,-2.200000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,AR,202105,338,34,304,9915,10.1,1.5,14.3,0.473,47.3,27938,1209.82,35489.3,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-71,-254.14,-17.4,3.6999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,BE,202105,8073,427,7646,203363,5.3,-1.7000000000000002,11.8,0.461,46.1,510170,1582.41,39861.81,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,802,157.2,11,0.10000000000000142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,BL,202105,2965,151,2814,61470,5.1,-0.5,10.2,0.386,38.6,141890,2089.65,43322.29,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,373,262.88,14.4,-2.499999999999993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,BS,202105,2685,104,2581,52475,3.9,-0.10000000000000009,8.4,0.465,46.5,94997,2826.41,55238.59,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,536,564.23,24.9,2.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,FL,202105,342,19,323,9513,5.6,-2.4000000000000004,13,0.399,39.900000000000006,19215,1779.86,49508.2,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-59,-307.05,-14.7,-1.79999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,FR,202105,3296,309,2987,64360,9.4,-2.0999999999999996,19.2,0.472,47.199999999999996,161153,2045.26,39937.2,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,686,425.68,26.3,0.4999999999999929,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,GE,202105,7567,466,7101,165031,6.2,-0.5999999999999996,14.3,0.468,46.800000000000004,244184,3098.89,67584.69,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,1492,611.01,24.6,0.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,GL,202105,329,19,310,7214,5.8,-1.7999999999999998,13.3,0.486,48.6,20546,1601.28,35111.46,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-161,-783.61,-32.9,1.000000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,GR,202105,4459,160,4299,57805,3.6,-0.6999999999999997,8.7,0.538,53.800000000000004,99707,4472.1,57974.87,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,164,164.48,3.8,2.3000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,JU,202105,810,45,765,13991,5.6,-6.200000000000001,17.4,0.438,43.8,36400,2225.27,38436.81,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,207,568.68,34.3,0.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,LU,202105,3235,246,2989,73725,7.6,-1,13.8,0.46,46,205976,1570.57,35793.01,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,645,313.14,24.9,3.3000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,NE,202105,1540,108,1432,34420,7,-2.3000000000000007,17.8,0.468,46.800000000000004,86495,1780.45,39794.21,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,265,306.38,20.8,-1.3999999999999915,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,NW,202105,354,26,328,7244,7.3,-2.1000000000000005,12.1,0.411,41.099999999999994,22053,1605.22,32848.14,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,23,104.29,6.9,4.499999999999993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,OW,202105,218,16,202,5416,7.3,-1.2000000000000002,14.3,0.434,43.4,19158,1137.91,28270.17,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,42,219.23,23.9,3.5999999999999943,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,SG,202105,3845,348,3497,97262,9.1,-0.5999999999999996,16.3,0.496,49.6,256039,1501.72,37987.18,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-51,-19.92,-1.3,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,SH,202105,578,25,553,16148,4.3,-1.2999999999999998,11,0.507,50.7,40768,1417.78,39609.5,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-15,-36.79,-2.5,1.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,SO,202105,2423,138,2285,52836,5.7,-2.0999999999999996,12.1,0.478,47.8,137659,1760.15,38381.8,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,331,240.45,15.8,-0.20000000000000284,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,SZ,202105,1280,89,1191,32765,7,-0.9000000000000004,14.3,0.496,49.6,82213,1556.93,39853.79,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,144,175.15,12.7,2.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,TG,202105,1842,113,1729,51353,6.1,-1.5,13,0.45,45,140885,1307.45,36450.3,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-170,-120.67,-8.4,0.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,TI,202105,3503,206,3297,81192,5.9,-0.09999999999999964,15,0.488,48.8,171141,2046.85,47441.58,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,718,419.54,25.8,2.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,UR,202105,262,16,246,4951,6.1,-0.7000000000000002,15.7,0.524,52.400000000000006,18739,1398.15,26420.83,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,43,229.46,19.6,5.20000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,VD,202105,9898,709,9189,219825,7.2,-1.2999999999999998,14,0.476,47.599999999999994,395189,2504.62,55625.28,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,1295,327.69,15.1,-0.30000000000000426,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,VS,202105,4045,333,3712,73259,8.2,-2.8000000000000007,19,0.492,49.2,171254,2361.99,42777.98,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,863,503.93,27.1,-1.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,ZG,202105,1465,117,1348,29897,8,0.7000000000000002,10.7,0.482,48.199999999999996,64594,2268.01,46284.48,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,349,540.3,31.3,-1.1000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,ZH,202105,16791,928,15863,399439,5.5,-1.4000000000000004,10.9,0.483,48.3,766679,2190.1,52099.9,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,1154,150.52,7.4,1.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,AG,202105,6650,399,6251,148615,6,-2.0999999999999996,12.5,0.527,52.7,341112,1949.51,43567.8,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,408,119.61,6.5,-0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,AI,202105,95,8,87,2535,8.4,1.7000000000000002,16.5,0.48,48,7825,1214.06,32396.17,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-40,-511.18,-29.6,2.1999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,AR,202105,377,24,353,10961,6.4,-5.5,14.6,0.527,52.7,27507,1370.56,39848.04,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-153,-556.22,-28.9,-3.6999999999999886,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,BE,202105,9432,550,8882,236318,5.8,-1.2999999999999998,11.4,0.539,53.900000000000006,529304,1781.96,44646.93,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,906,171.17,10.6,-0.09999999999999432,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,BL,202105,4724,159,4565,71835,3.4,-0.3999999999999999,8.9,0.614,61.4,147578,3201.02,48675.95,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,1012,685.74,27.3,2.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,BS,202105,3084,118,2966,60876,3.8,-0.6000000000000005,7.9,0.534,53.400000000000006,100847,3058.1,60364.71,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,329,326.24,11.9,-2.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,FL,202105,516,15,501,16013,2.9,-0.8000000000000003,8.6,0.601,60.099999999999994,19532,2641.82,81983.41,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-45,-230.39,-8,1.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,FR,202105,3679,305,3374,73340,8.3,-2.8999999999999986,18.9,0.527,52.7,160630,2290.36,45657.72,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,701,436.41,23.5,-0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,GE,202105,8607,514,8093,192564,6,-2,13.9,0.532,53.2,259944,3311.1,74079.03,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,1494,574.74,21,-0.7000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,GL,202105,348,21,327,8547,6,-1.5999999999999996,13.3,0.514,51.4,20044,1736.18,42641.19,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-191,-952.9,-35.4,-0.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,GR,202105,3824,154,3670,59905,4,-1.7000000000000002,8.6,0.462,46.2,99314,3850.41,60318.79,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-218,-219.51,-5.4,-2.299999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,JU,202105,1039,60,979,18783,5.8,-6.000000000000001,16.5,0.562,56.2,37184,2794.21,50513.66,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,240,645.44,30,-0.79999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,LU,202105,3790,233,3557,82987,6.1,-2.0999999999999996,13.6,0.539,53.900000000000006,207144,1829.65,40062.47,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,323,155.94,9.3,-3.29999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,NE,202105,1753,123,1630,41792,7,-2.0999999999999996,17.1,0.532,53.2,90001,1947.76,46435.04,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,389,432.22,28.5,1.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,NW,202105,508,33,475,7511,6.5,1.2999999999999998,12.7,0.589,58.9,21034,2415.14,35708.85,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-65,-309.02,-11.3,-4.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,OW,202105,284,28,256,5777,9.9,4.300000000000001,15.8,0.566,56.599999999999994,18772,1512.89,30774.56,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,18,95.89,6.8,-3.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,SG,202105,3905,357,3548,108715,9.1,-0.8000000000000007,16.2,0.504,50.4,254695,1533.21,42684.39,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-747,-293.29,-16.1,-4.000000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,SH,202105,563,15,548,17266,2.7,-2.7,11,0.493,49.3,41580,1354.02,41524.77,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-52,-125.06,-8.5,-1.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,SO,202105,2650,135,2515,58082,5.1,-2.6000000000000005,11.7,0.522,52.2,137588,1926.04,42214.44,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,382,277.64,16.8,0.20000000000000284,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,SZ,202105,1301,75,1226,33952,5.8,-3.500000000000001,14.4,0.504,50.4,78267,1662.26,43379.71,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,12,15.33,0.9,-2.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,TG,202105,2251,134,2117,58708,6,-0.9000000000000004,12.9,0.55,55.00000000000001,138662,1623.37,42338.92,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-291,-209.86,-11.4,-0.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,TI,202105,3668,184,3484,94981,5,-0.2999999999999998,14.1,0.512,51.2,180350,2033.82,52664.82,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,401,222.34,12.3,-2.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,UR,202105,238,19,219,5407,8,3.0999999999999996,16.2,0.476,47.599999999999994,17964,1324.87,30099.09,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-7,-38.97,-2.9,-5.20000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,VD,202105,10882,783,10099,248253,7.2,-0.5,13.4,0.524,52.400000000000006,409909,2654.74,60562.95,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,1513,369.11,16.1,0.30000000000000426,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,VS,202105,4151,356,3795,80390,8.6,-3.200000000000001,19.4,0.505,50.5,174271,2381.92,46129.3,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,1066,611.69,34.6,1.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,ZG,202105,1572,95,1477,29054,6,-3.3000000000000007,10.9,0.517,51.7,63048,2493.34,46082.35,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,424,672.51,36.9,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,ZH,202105,17987,902,17085,437544,5,-1.4000000000000004,10.3,0.517,51.7,772596,2328.12,56632.96,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,311,40.25,1.8,-1.2999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,AG,202105,6,0,6,78,0,0,9,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,2,NA,50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,AI,202105,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,AR,202105,0,0,NA,1,NA,NA,100,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,BE,202105,8,0,8,197,0,0,10.7,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,6,NA,300,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,BL,202105,1,0,1,28,0,0,7.1,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,BS,202105,1,0,1,74,0,0,10.8,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-1,NA,-50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,FL,202105,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,FR,202105,1,0,1,15,0,NA,6.7,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,1,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,GE,202105,5,0,5,109,0,0,5.5,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-2,NA,-28.6,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,GL,202105,0,0,NA,7,NA,NA,28.6,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-1,NA,-100,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,GR,202105,0,0,NA,7,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,JU,202105,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,LU,202105,2,0,2,13,0,0,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-2,NA,-50,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,NE,202105,0,0,NA,57,NA,NA,14,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-4,NA,-100,-0.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,NW,202105,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,OW,202105,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,SG,202105,2,0,2,17,0,NA,5.9,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,2,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,SH,202105,0,0,NA,7,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,SO,202105,1,0,1,24,0,NA,8.3,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,1,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,SZ,202105,1,1,0,17,100,100,17.6,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,TG,202105,0,0,NA,5,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,-1,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,TI,202105,0,0,NA,9,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,UR,202105,0,0,NA,4,NA,NA,25,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,VD,202105,6,0,6,751,0,0,4.7,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,1,NA,20,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,VS,202105,19,0,19,161,0,0,3.1,0.002,0.2,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,8,NA,72.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,ZG,202105,2,0,2,7,0,0,0,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,1,NA,100,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,ZH,202105,17,0,17,359,0,0,5,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-05,1,NA,6.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,AG,202106,5405,304,5101,141527,5.6,-0.40000000000000036,12.5,0.51,51,344733,1567.88,41054.09,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-566,-164.19,-9.5,3.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
