geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d,nachweismethode,type_variant
ZH,202101,21398,3542,17856,614412,1,100,16.6,-1.7999999999999972,10.9,1539275,1390.13,39915.67,1405,91.27,0,7,COVID19Test,2021-07-09_07-48-17,isoweek,2021-01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
AG,202102,3196,289,2907,30970,1,100,9,-1.6999999999999993,14.3,685845,465.99,4515.6,-513,-74.8,0,-13.8,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AI,202102,67,8,59,637,1,100,11.9,5.4,20.3,16128,415.43,3949.65,5,31.01,0,8.1,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AR,202102,248,48,200,3358,1,100,19.4,-1.3000000000000007,19.1,55445,447.29,6056.45,-119,-214.63,0,-32.4,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BE,202102,4187,295,3892,51476,1,100,7,-3,10.2,1039474,402.8,4952.12,-944,-90.82,0,-18.4,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BL,202102,431,104,327,5106,1,100,24.1,-6.5,43.3,289468,148.89,1763.93,-137,-47.33,0,-24.1,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BS,202102,552,28,524,5277,1,100,5.1,-1,8.8,195844,281.86,2694.49,-40,-20.42,0,-6.8,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FL,202102,28,1,27,284,1,100,3.6,-9.200000000000001,14.8,38747,72.26,732.96,-11,-28.39,0,-28.2,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FR,202102,1437,195,1242,16350,1,100,13.6,-1,16.6,321783,446.57,5081.06,-156,-48.48,0,-9.8,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GE,202102,1837,211,1626,25537,1,100,11.5,1.5,13.8,504128,364.39,5065.58,-153,-30.35,0,-7.7,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GL,202102,248,11,237,942,1,100,4.4,-12.9,16.5,40590,610.99,2320.77,75,184.78,0,43.4,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GR,202102,1702,149,1553,30578,1,100,8.8,-1.5,6.5,199021,855.19,15364.21,-463,-232.63,0,-21.4,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
JU,202102,273,60,213,3061,1,100,22,-2.3999999999999986,21.2,73584,371,4159.87,-55,-74.75,0,-16.8,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
LU,202102,2214,222,1992,16805,1,100,10,-1.5999999999999996,11.7,413120,535.92,4067.83,-109,-26.39,0,-4.7,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NE,202102,637,100,537,6932,1,100,15.7,2.1999999999999993,14.3,176496,360.91,3927.57,-178,-100.86,0,-21.8,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NW,202102,218,33,185,1348,1,100,15.1,1.5999999999999996,14.5,43087,505.95,3128.55,63,146.21,0,40.6,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
OW,202102,104,15,89,1016,1,100,14.4,7.4,15.4,37930,274.19,2678.62,18,47.46,0,20.9,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SG,202102,2154,304,1850,26903,1,100,14.1,-4.9,19.8,510734,421.75,5267.52,-550,-107.68,0,-20.3,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SH,202102,303,17,286,4789,1,100,5.6,-4,11.1,82348,367.95,5815.56,-92,-111.72,0,-23.3,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SO,202102,896,77,819,8282,1,100,8.6,-2,12.3,275247,325.53,3008.93,-86,-31.24,0,-8.8,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202102,586,75,511,6832,1,100,12.8,-4.699999999999999,18,160480,365.15,4257.23,-127,-79.14,0,-17.8,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TG,202102,1589,107,1482,15346,1,100,6.7,-4.8999999999999995,12.9,279547,568.42,5489.6,-85,-30.41,0,-5.1,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TI,202102,1148,52,1096,10425,1,100,4.5,-6.800000000000001,13.8,351491,326.61,2965.94,-75,-21.34,0,-6.1,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
UR,202102,91,8,83,347,1,100,8.8,-4.799999999999999,9.8,36703,247.94,945.43,25,68.12,0,37.9,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VD,202102,4764,610,4154,47814,1,100,12.8,-3.599999999999998,15,805098,591.73,5938.9,-1274,-158.24,0,-21.1,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VS,202102,1981,276,1705,18150,1,100,13.9,-0.6999999999999993,15.8,345525,573.33,5252.88,-405,-117.21,0,-17,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202102,623,72,551,4996,1,100,11.6,-4.4,13.4,127642,488.08,3914.07,-104,-81.48,0,-14.3,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202102,8578,740,7838,106031,1,100,8.6,-2.0999999999999996,11.7,1539275,557.28,6888.37,-1181,-76.72,0,-12.1,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AG,202102,7440,1116,6324,217898,1,100,15,-3.3999999999999986,13.1,685845,1084.79,31770.74,-819,-119.42,0,-9.9,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
AI,202102,136,25,111,3733,1,100,18.4,-1.5,17.8,16128,843.25,23146.08,-10,-62.01,0,-6.8,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
AR,202102,466,65,401,15044,1,100,13.9,-7.700000000000001,14.1,55445,840.47,27133.2,-137,-247.09,0,-22.7,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
BE,202102,12607,1370,11237,337787,1,100,10.9,-3.299999999999999,12.5,1039474,1212.82,32495.95,-1116,-107.37,0,-8.1,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
BL,202102,4268,304,3964,107891,1,100,7.1,-1,8.8,289468,1474.43,37272.17,-638,-220.4,0,-13,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
BS,202102,3542,243,3299,93045,1,100,6.9,-3.299999999999999,8.7,195844,1808.58,47509.75,-533,-272.16,0,-13.1,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
FL,202102,799,48,751,22562,1,100,6,-6.699999999999999,10.7,38747,2062.1,58229.02,-66,-170.33,0,-7.6,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
FR,202102,2875,353,2522,104267,1,100,12.3,-2.799999999999999,20.8,321783,893.46,32402.89,-58,-18.02,0,-2,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
GE,202102,9819,806,9013,290645,1,100,8.2,0.29999999999999893,15.1,504128,1947.72,57653.02,344,68.24,0,3.6,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
GL,202102,654,98,556,12214,1,100,15,-12.5,14.1,40590,1611.23,30091.16,25,61.59,0,4,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
GR,202102,2591,251,2340,62090,1,100,9.7,0.09999999999999964,11.5,199021,1301.87,31197.71,-1029,-517.03,0,-28.4,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
JU,202102,949,147,802,25385,1,100,15.5,-4.699999999999999,17.6,73584,1289.68,34497.99,136,184.82,0,16.7,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
LU,202102,4309,878,3431,120410,1,100,20.4,-2.8000000000000007,14.8,413120,1043.04,29146.49,-667,-161.45,0,-13.4,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
NE,202102,1865,268,1597,60821,1,100,14.4,-3.299999999999999,18.9,176496,1056.68,34460.27,-359,-203.41,0,-16.1,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
NW,202102,430,60,370,10843,1,100,14,-7,12.9,43087,997.98,25165.36,-79,-183.35,0,-15.5,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
OW,202102,345,103,242,8731,1,100,29.9,5.899999999999999,15.5,37930,909.57,23018.72,8,21.09,0,2.4,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
SG,202102,4840,743,4097,155366,1,100,15.4,-5.6,16.5,510734,947.66,30420.14,-1236,-242,0,-20.3,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
SH,202102,920,117,803,25115,1,100,12.7,-1.3000000000000007,11.7,82348,1117.21,30498.62,71,86.22,0,8.4,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
SO,202102,3107,370,2737,88662,1,100,11.9,-3.9000000000000004,12.6,275247,1128.8,32211.8,-532,-193.29,0,-14.6,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
SZ,202102,1917,265,1652,52365,1,100,13.8,-8.3,14.7,160480,1194.54,32630.23,-20,-12.46,0,-1,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
TG,202102,2576,365,2211,81688,1,100,14.2,-6.5,13.8,279547,921.49,29221.56,-891,-318.73,0,-25.7,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
TI,202102,6311,702,5609,144817,1,100,11.1,-5.000000000000002,15.9,351491,1795.49,41200.77,-1063,-302.43,0,-14.4,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
UR,202102,472,96,376,8569,1,100,20.3,-2.1999999999999993,17.6,36703,1286,23346.87,125,340.57,0,36,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
VD,202102,10882,975,9907,365588,1,100,9,-0.6999999999999993,14.4,805098,1351.64,45409.13,-657,-81.6,0,-5.7,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
VS,202102,3959,616,3343,115040,1,100,15.6,-0.09999999999999964,21.2,345525,1145.79,33294.26,-321,-92.9,0,-7.5,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
ZG,202102,1509,165,1344,46339,1,100,10.9,-5.299999999999999,11,127642,1182.21,36303.88,-228,-178.63,0,-13.1,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
ZH,202102,17884,2252,15632,632296,1,100,12.6,-4.000000000000002,11,1539275,1161.85,41077.52,-3514,-228.28,0,-16.4,COVID19Test,2021-07-09_07-48-17,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
AG,202103,3516,297,3219,34486,1,100,8.4,-0.5999999999999996,13.7,685845,512.65,5028.25,320,46.66,0,10,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AI,202103,94,7,87,731,1,100,7.4,-4.5,18.6,16128,582.84,4532.49,27,167.41,0,40.3,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AR,202103,310,35,275,3668,1,100,11.3,-8.099999999999998,18.4,55445,559.11,6615.56,62,111.82,0,25,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BE,202103,4808,266,4542,56284,1,100,5.5,-1.5,9.8,1039474,462.54,5414.66,621,59.74,0,14.8,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BL,202103,512,76,436,5618,1,100,14.8,-9.3,40.7,289468,176.88,1940.8,81,27.99,0,18.8,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BS,202103,649,30,619,5926,1,100,4.6,-0.5,8.4,195844,331.39,3025.88,97,49.53,0,17.6,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FL,202103,70,4,66,354,1,100,5.7,2.1,13,38747,180.66,913.62,42,108.4,0,150,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FR,202103,1606,201,1405,17956,1,100,12.5,-1.0999999999999996,16.2,321783,499.09,5580.16,169,52.52,0,11.8,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GE,202103,1763,178,1585,27300,1,100,10.1,-1.4000000000000004,13.6,504128,349.71,5415.29,-74,-14.68,0,-4,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GL,202103,271,19,252,1213,1,100,7,2.5999999999999996,14.3,40590,667.65,2988.42,23,56.66,0,9.3,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GR,202103,1735,117,1618,32313,1,100,6.7,-2.1000000000000005,6.5,199021,871.77,16235.98,33,16.58,0,1.9,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
JU,202103,248,36,212,3309,1,100,14.5,-7.5,20.7,73584,337.03,4496.9,-25,-33.97,0,-9.2,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
LU,202103,2369,193,2176,19174,1,100,8.1,-1.9000000000000004,11.3,413120,573.44,4641.27,155,37.52,0,7,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NE,202103,671,90,581,7603,1,100,13.4,-2.299999999999999,14.2,176496,380.18,4307.75,34,19.27,0,5.3,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NW,202103,392,40,352,1740,1,100,10.2,-4.9,13.6,43087,909.79,4038.34,174,403.84,0,79.8,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
OW,202103,142,9,133,1158,1,100,6.3,-8.100000000000001,14.2,37930,374.37,3052.99,38,100.18,0,36.5,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SG,202103,2457,298,2159,29360,1,100,12.1,-2,19.1,510734,481.07,5748.59,303,59.32,0,14.1,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SH,202103,312,12,300,5101,1,100,3.8,-1.7999999999999998,10.7,82348,378.88,6194.44,9,10.93,0,3,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SO,202103,1312,92,1220,9594,1,100,7,-1.5999999999999996,11.6,275247,476.66,3485.6,416,151.13,0,46.4,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202103,632,42,590,7464,1,100,6.6,-6.200000000000001,17,160480,393.82,4651.05,46,28.67,0,7.8,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TG,202103,1633,89,1544,16979,1,100,5.5,-1.2000000000000002,12.2,279547,584.16,6073.76,44,15.74,0,2.8,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TI,202103,1004,33,971,11429,1,100,3.3,-1.2000000000000002,12.9,351491,285.64,3251.58,-144,-40.97,0,-12.5,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
UR,202103,87,5,82,434,1,100,5.7,-3.1000000000000005,9,36703,237.04,1182.46,-4,-10.9,0,-4.4,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VD,202103,5740,629,5111,53554,1,100,11,-1.8000000000000007,14.6,805098,712.96,6651.86,976,121.23,0,20.5,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VS,202103,1965,248,1717,20115,1,100,12.6,-1.3000000000000007,15.5,345525,568.7,5821.58,-16,-4.63,0,-0.8,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202103,715,70,645,5711,1,100,9.8,-1.799999999999999,12.9,127642,560.16,4474.23,92,72.08,0,14.8,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202103,9643,628,9015,115674,1,100,6.5,-2.0999999999999996,11.3,1539275,626.46,7514.84,1065,69.18,0,12.4,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AG,202103,8049,958,7091,225947,1,100,11.9,-3.0999999999999996,13,685845,1173.59,32944.32,609,88.8,0,8.2,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
AI,202103,145,28,117,3878,1,100,19.3,0.9000000000000021,17.8,16128,899.06,24045.14,9,55.81,0,6.6,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
AR,202103,512,69,443,15556,1,100,13.5,-0.40000000000000036,14.1,55445,923.44,28056.63,46,82.97,0,9.9,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
BE,202103,12487,1077,11410,350274,1,100,8.6,-2.3000000000000007,12.4,1039474,1201.28,33697.24,-120,-11.54,0,-1,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
BL,202103,5829,272,5557,113720,1,100,4.7,-2.3999999999999995,8.6,289468,2013.69,39285.86,1561,539.26,0,36.6,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
BS,202103,3776,214,3562,96821,1,100,5.7,-1.2000000000000002,8.6,195844,1928.07,49437.82,234,119.49,0,6.6,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
FL,202103,790,54,736,23352,1,100,6.8,0.7999999999999998,10.6,38747,2038.87,60267.89,-9,-23.23,0,-1.1,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
FR,202103,2929,339,2590,107196,1,100,11.6,-0.7000000000000011,20.6,321783,910.24,33313.13,54,16.78,0,1.9,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
GE,202103,10381,838,9543,301026,1,100,8.1,-0.09999999999999964,14.9,504128,2059.2,59712.22,562,111.48,0,5.7,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
GL,202103,634,82,552,12848,1,100,12.9,-2.0999999999999996,14.1,40590,1561.96,31653.12,-20,-49.27,0,-3.1,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
GR,202103,6694,227,6467,68784,1,100,3.4,-6.299999999999999,10.7,199021,3363.46,34561.18,4103,2061.59,0,158.4,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
JU,202103,828,104,724,26213,1,100,12.6,-2.9000000000000004,17.4,73584,1125.24,35623.23,-121,-164.44,0,-12.8,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
LU,202103,4050,594,3456,124460,1,100,14.7,-5.699999999999999,14.8,413120,980.34,30126.84,-259,-62.7,0,-6,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
NE,202103,1908,199,1709,62729,1,100,10.4,-4,18.7,176496,1081.04,35541.32,43,24.36,0,2.3,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
NW,202103,406,70,336,11249,1,100,17.2,3.1999999999999993,13.1,43087,942.28,26107.64,-24,-55.7,0,-5.6,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
OW,202103,360,99,261,9091,1,100,27.5,-2.3999999999999986,15.9,37930,949.12,23967.84,15,39.55,0,4.3,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
SG,202103,4964,707,4257,160330,1,100,14.2,-1.200000000000001,16.4,510734,971.93,31392.07,124,24.27,0,2.6,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
SH,202103,854,83,771,25969,1,100,9.7,-3,11.6,82348,1037.06,31535.68,-66,-80.15,0,-7.2,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
SO,202103,3252,267,2985,91914,1,100,8.2,-3.700000000000001,12.5,275247,1181.48,33393.28,145,52.68,0,4.7,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
SZ,202103,1898,214,1684,54263,1,100,11.3,-2.5,14.6,160480,1182.7,33812.94,-19,-11.84,0,-1,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
TG,202103,2752,307,2445,84440,1,100,11.2,-3,13.8,279547,984.45,30206.01,176,62.96,0,6.8,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
TI,202103,6711,449,6262,151528,1,100,6.7,-4.3999999999999995,15.5,351491,1909.29,43110.07,400,113.8,0,6.3,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
UR,202103,395,42,353,8964,1,100,10.6,-9.700000000000001,17.3,36703,1076.21,24423.07,-77,-209.79,0,-16.3,COVID19Test,2021-07-09_07-48-17,isoweek,2021-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
