"geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"JU",202035,401,5059,1,100,73584,544.96,6875.14,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,0.75
"JU",202036,606,5665,1,100,73584,823.55,7698.68,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,1.98
"JU",202037,520,6185,1,100,73584,706.68,8405.36,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,2.12
"JU",202038,512,6697,1,100,73584,695.8,9101.16,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,2.34
"JU",202039,439,7136,1,100,73584,596.6,9697.76,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,3.87
"JU",202040,442,7578,1,100,73584,600.67,10298.43,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,6.33
"JU",202041,697,8275,1,100,73584,947.22,11245.65,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,22.38
"JU",202042,1355,9630,1,100,73584,1841.43,13087.08,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,27.53
"JU",202043,2081,11711,1,100,73584,2828.06,15915.14,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,31.04
"JU",202044,2945,14656,1,100,73584,4002.23,19917.37,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,28.69
"JU",202045,2046,16702,1,100,73584,2780.5,22697.87,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,35.19
"JU",202046,1432,18134,1,100,73584,1946.08,24643.94,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,26.54
"JU",202047,1024,19158,1,100,73584,1391.61,26035.55,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,25.39
"JU",202048,1067,20225,1,100,73584,1450.04,27485.59,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,21.09
"JU",202049,882,21107,1,100,73584,1198.63,28684.22,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,15.19
"JU",202050,1123,22230,1,100,73584,1526.15,30210.37,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,12.91
"JU",202051,1553,23783,1,100,73584,2110.51,32320.88,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,15.58
"JU",202052,1068,24851,1,100,73584,1451.4,33772.29,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,13.39
"JU",202053,1234,26085,1,100,73584,1676.99,35449.28,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,19.77
"JU",202101,1141,27226,1,100,73584,1550.61,36999.89,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,21.38
"JU",202102,1222,28448,1,100,73584,1660.69,38660.58,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,16.94
"JU",202103,1075,29523,1,100,73584,1460.92,40121.49,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,13.02
"JU",202104,1402,30925,1,100,73584,1905.31,42026.8,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,11.77
"JU",202105,1849,32774,1,100,73584,2512.77,44539.57,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-05",TRUE,TRUE,TRUE,TRUE,FALSE,5.68
"JU",202106,1304,34078,1,100,73584,1772.12,46311.7,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-06",TRUE,TRUE,TRUE,TRUE,FALSE,7.06
"JU",202107,1441,35519,1,100,73584,1958.31,48270,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-07",TRUE,TRUE,TRUE,TRUE,TRUE,6.32
"JU",202108,1048,36567,1,100,73584,1424.22,49694.23,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,TRUE,8.49
"JU",202109,157,36724,1,100,73584,213.36,49907.59,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-09",FALSE,FALSE,FALSE,FALSE,FALSE,12.1
"LU",202009,NA,NA,NA,NA,413120,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"LU",202010,NA,NA,NA,NA,413120,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"LU",202011,NA,NA,NA,NA,413120,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"LU",202012,NA,NA,NA,NA,413120,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"LU",202013,NA,NA,NA,NA,413120,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"LU",202014,NA,NA,NA,NA,413120,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"LU",202015,NA,NA,NA,NA,413120,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"LU",202016,NA,NA,NA,NA,413120,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"LU",202017,NA,NA,NA,NA,413120,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"LU",202018,NA,NA,NA,NA,413120,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"LU",202019,NA,NA,NA,NA,413120,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"LU",202020,NA,NA,NA,NA,413120,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"LU",202021,NA,NA,NA,NA,413120,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"LU",202022,846,846,1,100,413120,204.78,204.78,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.59
"LU",202023,783,1629,1,100,413120,189.53,394.32,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.38
"LU",202024,1136,2765,1,100,413120,274.98,669.3,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.35
"LU",202025,1589,4354,1,100,413120,384.63,1053.93,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.5
"LU",202026,1979,6333,1,100,413120,479.04,1532.97,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.45
"LU",202027,2668,9001,1,100,413120,645.82,2178.79,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,0.75
"LU",202028,1856,10857,1,100,413120,449.26,2628.05,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.19
"LU",202029,1755,12612,1,100,413120,424.82,3052.87,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,2.11
"LU",202030,1457,14069,1,100,413120,352.68,3405.55,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,1.72
"LU",202031,1351,15420,1,100,413120,327.02,3732.57,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,3.11
"LU",202032,1444,16864,1,100,413120,349.54,4082.11,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,3.25
"LU",202033,1648,18512,1,100,413120,398.92,4481.02,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,4.07
"LU",202034,1956,20468,1,100,413120,473.47,4954.49,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,1.74
"LU",202035,2710,23178,1,100,413120,655.98,5610.48,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,1.77
"LU",202036,3462,26640,1,100,413120,838.01,6448.49,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,0.95
"LU",202037,3352,29992,1,100,413120,811.39,7259.88,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,1.07
"LU",202038,2985,32977,1,100,413120,722.55,7982.43,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,2.04
"LU",202039,2530,35507,1,100,413120,612.41,8594.84,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,1.54
"LU",202040,2155,37662,1,100,413120,521.64,9116.48,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,2.88
"LU",202041,3211,40873,1,100,413120,777.26,9893.74,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,7.88
"LU",202042,4767,45640,1,100,413120,1153.9,11047.64,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,13.59
"LU",202043,6671,52311,1,100,413120,1614.79,12662.42,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,18.59
"LU",202044,8051,60362,1,100,413120,1948.83,14611.25,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,23.76
"LU",202045,7000,67362,1,100,413120,1694.42,16305.67,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,22.9
"LU",202046,6313,73675,1,100,413120,1528.13,17833.8,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,21.64
"LU",202047,5933,79608,1,100,413120,1436.14,19269.95,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,21.52
"LU",202048,5920,85528,1,100,413120,1433,20702.94,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,18.77
"LU",202049,6398,91926,1,100,413120,1548.7,22251.65,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,18.69
"LU",202050,7590,99516,1,100,413120,1837.24,24088.88,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,21.32
"LU",202051,9633,109149,1,100,413120,2331.77,26420.65,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,17.12
"LU",202052,8067,117216,1,100,413120,1952.7,28373.35,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,17.38
"LU",202053,6179,123395,1,100,413120,1495.69,29869.05,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,21.62
"LU",202101,7301,130696,1,100,413120,1767.28,31636.33,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,19.52
"LU",202102,6525,137221,1,100,413120,1579.44,33215.77,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,16.89
"LU",202103,6418,143639,1,100,413120,1553.54,34769.32,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,12.26
"LU",202104,6059,149698,1,100,413120,1466.64,36235.96,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,8.38
"LU",202105,7027,156725,1,100,413120,1700.96,37936.92,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-05",TRUE,TRUE,TRUE,TRUE,FALSE,6.8
"LU",202106,5190,161915,1,100,413120,1256.29,39193.21,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-06",TRUE,TRUE,TRUE,TRUE,FALSE,5.26
"LU",202107,4114,166029,1,100,413120,995.84,40189.05,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-07",TRUE,TRUE,TRUE,TRUE,TRUE,5.74
"LU",202108,4042,170071,1,100,413120,978.41,41167.46,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,TRUE,6.31
"LU",202109,388,170459,1,100,413120,93.92,41261.38,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-09",FALSE,FALSE,FALSE,FALSE,FALSE,11.86
"NE",202009,NA,NA,NA,NA,176496,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NE",202010,NA,NA,NA,NA,176496,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NE",202011,NA,NA,NA,NA,176496,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NE",202012,NA,NA,NA,NA,176496,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NE",202013,NA,NA,NA,NA,176496,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NE",202014,NA,NA,NA,NA,176496,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NE",202015,NA,NA,NA,NA,176496,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NE",202016,NA,NA,NA,NA,176496,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NE",202017,NA,NA,NA,NA,176496,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NE",202018,NA,NA,NA,NA,176496,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NE",202019,NA,NA,NA,NA,176496,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NE",202020,NA,NA,NA,NA,176496,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NE",202021,NA,NA,NA,NA,176496,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NE",202022,746,746,1,100,176496,422.67,422.67,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.67
"NE",202023,664,1410,1,100,176496,376.21,798.88,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,1.2
"NE",202024,1072,2482,1,100,176496,607.38,1406.26,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.37
"NE",202025,1206,3688,1,100,176496,683.3,2089.57,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.41
"NE",202026,1343,5031,1,100,176496,760.92,2850.49,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.37
"NE",202027,1358,6389,1,100,176496,769.42,3619.91,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,0.37
"NE",202028,1002,7391,1,100,176496,567.72,4187.63,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,0.4
"NE",202029,806,8197,1,100,176496,456.67,4644.3,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,1.36
"NE",202030,504,8701,1,100,176496,285.56,4929.86,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,1.19
"NE",202031,461,9162,1,100,176496,261.2,5191.05,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,3.04
"NE",202032,596,9758,1,100,176496,337.68,5528.74,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,1.85
"NE",202033,642,10400,1,100,176496,363.75,5892.48,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,4.21
"NE",202034,817,11217,1,100,176496,462.9,6355.38,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,2.94
"NE",202035,1194,12411,1,100,176496,676.5,7031.89,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,2.18
"NE",202036,1726,14137,1,100,176496,977.93,8009.81,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,2.09
"NE",202037,1745,15882,1,100,176496,988.69,8998.5,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,4.3
"NE",202038,1461,17343,1,100,176496,827.78,9826.29,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,3.42
"NE",202039,1113,18456,1,100,176496,630.61,10456.89,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,6.2
"NE",202040,1274,19730,1,100,176496,721.83,11178.72,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,6.36
"NE",202041,1796,21526,1,100,176496,1017.59,12196.31,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,16.59
"NE",202042,2211,23737,1,100,176496,1252.72,13449.03,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,25.24
"NE",202043,3197,26934,1,100,176496,1811.37,15260.4,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,35.94
"NE",202044,4354,31288,1,100,176496,2466.91,17727.31,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,40.74
"NE",202045,5300,36588,1,100,176496,3002.9,20730.21,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,43.75
"NE",202046,4104,40692,1,100,176496,2325.27,23055.48,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,32.46
"NE",202047,3299,43991,1,100,176496,1869.16,24924.64,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,25.13
"NE",202048,3229,47220,1,100,176496,1829.5,26754.15,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,20.16
"NE",202049,2880,50100,1,100,176496,1631.77,28385.91,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,19.34
"NE",202050,2910,53010,1,100,176496,1648.76,30034.68,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,16.25
"NE",202051,3224,56234,1,100,176496,1826.67,31861.35,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,11.88
"NE",202052,3286,59520,1,100,176496,1861.8,33723.14,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,12.08
"NE",202053,2686,62206,1,100,176496,1521.85,35244.99,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,17.09
"NE",202101,3039,65245,1,100,176496,1721.85,36966.84,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,16.58
"NE",202102,2501,67746,1,100,176496,1417.03,38383.87,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,14.67
"NE",202103,2579,70325,1,100,176496,1461.22,39845.1,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,11.21
"NE",202104,2642,72967,1,100,176496,1496.92,41342.01,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,9.24
"NE",202105,3293,76260,1,100,176496,1865.76,43207.78,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-05",TRUE,TRUE,TRUE,TRUE,FALSE,7.01
"NE",202106,4783,81043,1,100,176496,2709.98,45917.75,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-06",TRUE,TRUE,TRUE,TRUE,FALSE,6.86
"NE",202107,5047,86090,1,100,176496,2859.55,48777.31,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-07",TRUE,TRUE,TRUE,TRUE,TRUE,7.39
"NE",202108,5073,91163,1,100,176496,2874.29,51651.6,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,TRUE,5.74
"NE",202109,299,91462,1,100,176496,169.41,51821,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-09",FALSE,FALSE,FALSE,FALSE,FALSE,9.36
"NW",202009,NA,NA,NA,NA,43087,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NW",202010,NA,NA,NA,NA,43087,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NW",202011,NA,NA,NA,NA,43087,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NW",202012,NA,NA,NA,NA,43087,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NW",202013,NA,NA,NA,NA,43087,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NW",202014,NA,NA,NA,NA,43087,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NW",202015,NA,NA,NA,NA,43087,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NW",202016,NA,NA,NA,NA,43087,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NW",202017,NA,NA,NA,NA,43087,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NW",202018,NA,NA,NA,NA,43087,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NW",202019,NA,NA,NA,NA,43087,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NW",202020,NA,NA,NA,NA,43087,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NW",202021,NA,NA,NA,NA,43087,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NW",202022,93,93,1,100,43087,215.84,215.84,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,1.08
"NW",202023,86,179,1,100,43087,199.6,415.44,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"NW",202024,103,282,1,100,43087,239.05,654.49,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"NW",202025,150,432,1,100,43087,348.13,1002.62,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"NW",202026,157,589,1,100,43087,364.38,1367,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"NW",202027,265,854,1,100,43087,615.03,1982.04,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,NA
