nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
all,GL,202047,405,81,324,6591,20,-3.5,11.5,1,100,40590,997.78,16237.99,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-47,-126,-310.42,-23.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,GR,202047,3107,660,2447,39387,21.2,1,10.3,1,100,199021,1561.14,19790.37,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-47,1,0.5,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,JU,202047,1024,260,764,19159,25.4,-1.1000000000000014,18.4,1,100,73584,1391.61,26036.91,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-47,-408,-554.47,-28.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,LU,202047,5933,1277,4656,79609,21.5,-0.10000000000000142,11.2,1,100,413120,1436.14,19270.19,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-47,-380,-91.99,-6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,NE,202047,3299,829,2470,43997,25.1,-7.299999999999997,19.8,1,100,176496,1869.16,24928.04,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-47,-808,-457.8,-19.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,NW,202047,457,78,379,7100,17.1,-4.199999999999999,10.2,1,100,43087,1060.64,16478.29,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-47,-54,-125.33,-10.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,OW,202047,519,144,375,6155,27.7,-4.699999999999999,13.4,1,100,37930,1368.31,16227.26,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-47,25,65.91,5.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SG,202047,8435,2155,6280,107579,25.5,-1.3999999999999986,13.7,1,100,510734,1651.54,21063.61,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-47,-49,-9.6,-0.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SH,202047,1497,291,1206,17069,19.4,-0.40000000000000213,9.3,1,100,82348,1817.89,20727.89,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-47,121,146.93,8.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SO,202047,4328,833,3495,55650,19.2,1.1999999999999993,9.4,1,100,275247,1572.41,20218.2,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-47,-325,-118.07,-7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SZ,202047,2185,406,1779,35811,18.6,0.3000000000000007,12.9,1,100,160480,1361.54,22314.93,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-47,-21,-13.09,-1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,TG,202047,4240,835,3405,54722,19.7,0.1999999999999993,10.3,1,100,279547,1516.74,19575.24,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-47,-92,-32.91,-2.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,TI,202047,7984,1824,6160,83573,22.8,-3.8999999999999986,14,1,100,351491,2271.47,23776.71,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-47,-610,-173.54,-7.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,UR,202047,557,133,424,5347,23.9,-4.5,14.3,1,100,36703,1517.59,14568.29,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-47,100,272.46,21.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,VD,202047,17431,3940,13491,276615,22.6,-6.5,15.6,1,100,805098,2165.08,34357.93,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-47,-6122,-760.4,-26,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,VS,202047,5184,1449,3735,88797,28,-4.5,23,1,100,345525,1500.33,25699.15,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-47,-2175,-629.47,-29.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,ZG,202047,2255,415,1840,30478,18.4,0.5,9.6,1,100,127642,1766.66,23877.72,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-47,95,74.43,4.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,ZH,202047,30607,5194,25413,438257,17,-0.3000000000000007,9.2,1,100,1539275,1988.4,28471.65,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-47,-421,-27.35,-1.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,AG,202048,12454,2272,10182,155562,18.2,-2.1999999999999993,10.7,1,100,685845,1815.86,22681.8,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,1165,169.86,10.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,AI,202048,192,26,166,2981,13.5,-6.699999999999999,17.5,1,100,16128,1190.48,18483.38,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,9,55.81,4.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,AR,202048,978,194,784,11754,19.8,-2.3999999999999986,13.1,1,100,55445,1763.91,21199.39,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,159,286.77,19.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,BE,202048,18441,2919,15522,242316,15.8,-3.3999999999999986,11.4,1,100,1039474,1774.07,23311.41,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,2580,248.2,16.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,BL,202048,5811,1002,4809,69897,17.2,-1,8.5,1,100,289468,2007.48,24146.71,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,416,143.72,7.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,BS,202048,4875,718,4157,59494,14.7,-1.4000000000000021,8,1,100,195844,2489.23,30378.26,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,207,105.7,4.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,FL,202048,875,134,741,15458,15.3,-2.6999999999999993,8.2,1,100,38747,2258.24,39894.7,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,-80,-206.47,-8.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,FR,202048,4444,875,3569,88400,19.7,-8.5,22.5,1,100,321783,1381.05,27471.93,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,-720,-223.76,-13.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,GE,202048,11918,1902,10016,225020,16,-5.399999999999999,17.6,1,100,504128,2364.08,44635.49,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,-3126,-620.08,-20.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,GL,202048,481,92,389,7072,19.1,-0.8999999999999986,12,1,100,40590,1185.02,17423.01,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,76,187.24,18.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,GR,202048,3664,654,3010,43051,17.8,-3.3999999999999986,10.9,1,100,199021,1841.01,21631.39,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,557,279.87,17.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,JU,202048,1067,225,842,20226,21.1,-4.299999999999997,18.6,1,100,73584,1450.04,27486.95,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,43,58.43,4.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,LU,202048,5918,1111,4807,85527,18.8,-2.6999999999999993,11.7,1,100,413120,1432.51,20702.7,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,-15,-3.63,-0.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,NE,202048,3229,651,2578,47226,20.2,-4.900000000000002,19.9,1,100,176496,1829.5,26757.55,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,-70,-39.66,-2.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,NW,202048,498,70,428,7598,14.1,-3.0000000000000018,10.5,1,100,43087,1155.8,17634.09,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,41,95.16,9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,OW,202048,501,109,392,6656,21.8,-5.899999999999999,14,1,100,37930,1320.85,17548.11,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,-18,-47.46,-3.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SG,202048,9003,2100,6903,116582,23.3,-2.1999999999999993,14.4,1,100,510734,1762.76,22826.36,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,568,111.22,6.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SH,202048,1623,303,1320,18692,18.7,-0.6999999999999993,10.1,1,100,82348,1970.9,22698.79,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,126,153.01,8.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SO,202048,4749,834,3915,60399,17.6,-1.5999999999999979,10.1,1,100,275247,1725.36,21943.56,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,421,152.95,9.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SZ,202048,2462,424,2038,38273,17.2,-1.4000000000000021,13.2,1,100,160480,1534.15,23849.08,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,277,172.61,12.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,TG,202048,4706,876,3830,59428,18.6,-1.0999999999999979,10.9,1,100,279547,1683.44,21258.68,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,466,166.7,11,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,TI,202048,7846,1683,6163,91419,21.5,-1.3000000000000007,14.6,1,100,351491,2232.21,26008.92,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,-138,-39.26,-1.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,UR,202048,420,77,343,5767,18.3,-5.599999999999998,14.6,1,100,36703,1144.32,15712.61,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,-137,-373.27,-24.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,VD,202048,14961,2743,12218,291576,18.3,-4.300000000000001,15.8,1,100,805098,1858.28,36216.21,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,-2470,-306.8,-14.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,VS,202048,4656,1034,3622,93453,22.2,-5.800000000000001,23,1,100,345525,1347.51,27046.67,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,-528,-152.82,-10.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,ZG,202048,2275,344,1931,32753,15.1,-3.299999999999999,10,1,100,127642,1782.33,25660.05,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,20,15.67,0.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,ZH,202048,32891,4918,27973,471148,15,-2,9.6,1,100,1539275,2136.79,30608.44,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-48,2284,148.39,7.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,AG,202049,13318,2439,10879,168880,18.3,0.10000000000000142,11.3,1,100,685845,1941.84,24623.64,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,864,125.98,6.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,AI,202049,224,31,193,3205,13.8,0.3000000000000007,17.2,1,100,16128,1388.89,19872.27,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,32,198.41,16.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,AR,202049,1072,195,877,12826,18.2,-1.6000000000000014,13.6,1,100,55445,1933.45,23132.83,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,94,169.54,9.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,BE,202049,18582,3031,15551,260898,16.3,0.5,11.7,1,100,1039474,1787.63,25099.04,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,141,13.56,0.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,BL,202049,6184,1061,5123,76081,17.2,0,9.2,1,100,289468,2136.33,26283.04,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,373,128.85,6.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,BS,202049,5210,700,4510,64704,13.4,-1.299999999999999,8.4,1,100,195844,2660.28,33038.54,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,335,171.05,6.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,FL,202049,875,132,743,16333,15.1,-0.20000000000000107,8.5,1,100,38747,2258.24,42152.94,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,FR,202049,4460,833,3627,92860,18.7,-1,22.4,1,100,321783,1386.03,28857.96,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,16,4.98,0.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,GE,202049,10288,1473,8815,235308,14.3,-1.6999999999999993,17.4,1,100,504128,2040.75,46676.24,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,-1630,-323.33,-13.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,GL,202049,555,127,428,7627,22.9,3.799999999999997,12.8,1,100,40590,1367.33,18790.34,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,74,182.31,15.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,GR,202049,3687,699,2988,46738,19,1.1999999999999993,11.6,1,100,199021,1852.57,23483.95,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,23,11.56,0.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,JU,202049,882,134,748,21108,15.2,-5.900000000000002,18.4,1,100,73584,1198.63,28685.58,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,-185,-251.41,-17.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,LU,202049,6399,1196,5203,91926,18.7,-0.10000000000000142,12.2,1,100,413120,1548.94,22251.65,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,481,116.43,8.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,NE,202049,2880,557,2323,50106,19.3,-0.8999999999999986,19.8,1,100,176496,1631.77,28389.31,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,-349,-197.73,-10.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,NW,202049,590,116,474,8188,19.7,5.6,11.2,1,100,43087,1369.32,19003.41,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,92,213.52,18.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,OW,202049,499,89,410,7155,17.8,-4,14.3,1,100,37930,1315.58,18863.7,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,-2,-5.27,-0.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SG,202049,9715,2396,7319,126297,24.7,1.3999999999999986,15.2,1,100,510734,1902.16,24728.53,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,712,139.4,7.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SH,202049,1737,312,1425,20429,18,-0.6999999999999993,10.8,1,100,82348,2109.34,24808.13,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,114,138.44,7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SO,202049,5285,1060,4225,65684,20.1,2.5,10.9,1,100,275247,1920.09,23863.66,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,536,194.73,11.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SZ,202049,2603,479,2124,40876,18.4,1.1999999999999993,13.5,1,100,160480,1622.01,25471.09,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,141,87.86,5.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,TG,202049,5365,1023,4342,64793,19.1,0.5,11.6,1,100,279547,1919.18,23177.86,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,659,235.74,14,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,TI,202049,7886,1725,6161,99305,21.9,0.3999999999999986,15.2,1,100,351491,2243.59,28252.5,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,40,11.38,0.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,UR,202049,605,105,500,6372,17.4,-0.9000000000000021,14.8,1,100,36703,1648.37,17360.98,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,185,504.05,44,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,VD,202049,15090,2464,12626,306666,16.3,-2,15.8,1,100,805098,1874.31,38090.52,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,129,16.03,0.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,VS,202049,4351,842,3509,97804,19.4,-2.8000000000000007,22.8,1,100,345525,1259.24,28305.91,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,-305,-88.27,-6.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,ZG,202049,2367,362,2005,35120,15.3,0.20000000000000107,10.4,1,100,127642,1854.41,27514.45,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,92,72.08,4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,ZH,202049,34416,5713,28703,505564,16.6,1.6000000000000014,10,1,100,1539275,2235.86,32844.29,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-49,1525,99.07,4.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,AG,202050,15041,2854,12187,183921,19,0.6999999999999993,11.9,1,100,685845,2193.06,26816.7,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,1723,251.22,12.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,AI,202050,233,64,169,3438,27.5,13.7,17.9,1,100,16128,1444.69,21316.96,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,9,55.8,4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,AR,202050,1085,195,890,13911,18,-0.1999999999999993,13.9,1,100,55445,1956.89,25089.73,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,13,23.44,1.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,BE,202050,22766,3612,19154,283664,15.9,-0.40000000000000036,12.1,1,100,1039474,2190.15,27289.19,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,4184,402.52,22.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,BL,202050,7508,1163,6345,83589,15.5,-1.6999999999999993,9.8,1,100,289468,2593.72,28876.77,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,1324,457.39,21.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,BS,202050,6111,733,5378,70815,12,-1.4000000000000004,8.7,1,100,195844,3120.34,36158.88,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,901,460.06,17.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,FL,202050,969,180,789,17302,18.6,3.5000000000000018,9.1,1,100,38747,2500.84,44653.78,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,94,242.6,10.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,FR,202050,4497,711,3786,97357,15.8,-2.8999999999999986,22.1,1,100,321783,1397.53,30255.48,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,37,11.5,0.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,GE,202050,12553,1199,11354,247861,9.6,-4.700000000000001,17,1,100,504128,2490.04,49166.28,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,2265,449.29,22,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,GL,202050,1087,196,891,8714,18,-4.899999999999999,13.4,1,100,40590,2678,21468.34,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,532,1310.67,95.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,GR,202050,19482,889,18593,66220,4.6,-14.4,9.5,1,100,199021,9788.92,33272.87,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,15795,7936.35,428.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,JU,202050,1122,145,977,22230,12.9,-2.299999999999999,18.2,1,100,73584,1524.79,30210.37,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,240,326.16,27.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,LU,202050,7590,1618,5972,99516,21.3,2.6000000000000014,12.9,1,100,413120,1837.24,24088.88,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,1191,288.3,18.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,NE,202050,2910,472,2438,53016,16.2,-3.1000000000000014,19.6,1,100,176496,1648.76,30038.07,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,30,16.99,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,NW,202050,595,110,485,8783,18.5,-1.1999999999999993,11.6,1,100,43087,1380.93,20384.34,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,5,11.61,0.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,OW,202050,411,79,332,7566,19.2,1.3999999999999986,14.6,1,100,37930,1083.58,19947.27,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,-88,-232,-17.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SG,202050,11211,2677,8534,137508,23.9,-0.8000000000000007,15.9,1,100,510734,2195.08,26923.6,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,1496,292.92,15.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SH,202050,2068,295,1773,22497,14.3,-3.6999999999999993,11.1,1,100,82348,2511.29,27319.42,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,331,401.95,19.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SO,202050,6096,1210,4886,71780,19.8,-0.3000000000000007,11.6,1,100,275247,2214.74,26078.4,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,811,294.65,15.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SZ,202050,3265,682,2583,44141,20.9,2.5,14.1,1,100,160480,2034.52,27505.61,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,662,412.51,25.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,TG,202050,6138,1246,4892,70931,20.3,1.1999999999999993,12.3,1,100,279547,2195.7,25373.55,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,773,276.52,14.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,TI,202050,9312,1937,7375,108617,20.8,-1.0999999999999979,15.7,1,100,351491,2649.29,30901.79,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,1426,405.7,18.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,UR,202050,272,98,174,6644,36,18.6,15.7,1,100,36703,741.08,18102.06,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,-333,-907.29,-55,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,VD,202050,17410,2135,15275,324076,12.3,-4,15.6,1,100,805098,2162.47,40252.99,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,2320,288.16,15.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,VS,202050,4616,823,3793,102420,17.8,-1.5999999999999979,22.6,1,100,345525,1335.94,29641.85,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,265,76.7,6.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,ZG,202050,2605,350,2255,37725,13.4,-1.9000000000000004,10.6,1,100,127642,2040.86,29555.32,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,238,186.45,10.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,ZH,202050,43642,6398,37244,549206,14.7,-1.9000000000000021,10.4,1,100,1539275,2835.23,35679.52,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-50,9226,599.37,26.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,AG,202051,16894,2968,13926,200815,17.6,-1.3999999999999986,12.4,1,100,685845,2463.24,29279.94,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-51,1853,270.18,12.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,AI,202051,205,28,177,3643,13.7,-13.8,17.7,1,100,16128,1271.08,22588.05,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-51,-28,-173.61,-12,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,AR,202051,1210,202,1008,15121,16.7,-1.3000000000000007,14.1,1,100,55445,2182.34,27272.07,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-51,125,225.45,11.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,BE,202051,27506,3602,23904,311170,13.1,-2.8000000000000007,12.2,1,100,1039474,2646.15,29935.33,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-51,4740,456,20.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,BL,202051,8019,1028,6991,91608,12.8,-2.6999999999999993,10,1,100,289468,2770.25,31647.02,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-51,511,176.53,6.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,BS,202051,8041,691,7350,78856,8.6,-3.4000000000000004,8.7,1,100,195844,4105.82,40264.7,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-51,1930,985.48,31.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,FL,202051,1403,252,1151,18705,18,-0.6000000000000014,9.8,1,100,38747,3620.93,48274.71,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-51,434,1120.09,44.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,FR,202051,5602,628,4974,102959,11.2,-4.600000000000001,21.5,1,100,321783,1740.92,31996.41,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-51,1105,343.39,24.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,GE,202051,17957,1279,16678,265818,7.1,-2.5,16.3,1,100,504128,3561.99,52728.28,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-51,5404,1071.95,43,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,GL,202051,1351,151,1200,10065,11.2,-6.800000000000001,13.1,1,100,40590,3328.41,24796.75,COVID19Test,,2021-07-06_07-53-01,isoweek,2020-51,264,650.41,24.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
