"datum","entries","entries_pos","entries_neg","sumTotal","timeframe_7d","sumTotal_last7d","timeframe_14d","sumTotal_last14d","timeframe_28d","sumTotal_last28d","timeframe_phase2","sumTotal_Phase2","timeframe_phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","pos_anteil","pos_anteil_mean7d","timeframe_all","anteil_pos_all","anteil_pos_14","anteil_pos_28","anteil_pos_phase2","anteil_pos_phase2b","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","entries_diff_last_age","entries_diff_last","type","version","datum_unit","nachweismethode","geoRegion"
2020-04-03,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-04,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-05,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-06,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-07,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-08,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-09,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-10,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-11,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-12,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-13,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-14,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-15,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-16,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-17,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-18,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-19,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-20,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-21,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-22,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-23,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-24,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-25,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-26,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-27,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-28,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-29,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-04-30,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-01,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-02,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-03,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-04,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-05,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-06,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-07,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-08,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-09,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-10,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-11,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-12,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-13,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-14,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-15,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-16,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-17,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-18,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-19,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-20,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-21,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-22,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-23,9,0,9,9,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,0,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,23.73,NA,NA,23.73,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-24,2,0,2,11,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,0,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,5.27,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-25,6,0,6,17,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,0,NA,TRUE,12.6,10.4,8.6,12.7,14.9,37930,15.82,NA,NA,44.82,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-26,9,0,9,26,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,8.86,NA,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,23.73,23.36,NA,68.55,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-27,10,0,10,36,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,8,NA,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,26.36,21.09,NA,94.91,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-28,14,0,14,50,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,9,NA,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,36.91,23.73,NA,131.82,NA,NA,NA,NA,NA,NA,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-29,12,0,12,62,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,62,NA,8.43,9.29,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,31.64,22.23,24.49,163.46,NA,NA,NA,NA,NA,163.46,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-30,3,0,3,65,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,56,NA,8,9.29,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,7.91,21.09,24.49,171.37,NA,NA,NA,NA,NA,147.64,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-05-31,9,0,9,74,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,63,NA,9.14,9.36,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,23.73,24.1,24.68,195.1,NA,NA,NA,NA,NA,166.1,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-01,2,0,2,76,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,59,NA,9,9.71,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,5.27,23.73,25.6,200.37,NA,NA,NA,NA,NA,155.55,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-02,6,0,6,82,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,56,NA,9.71,10.86,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,15.82,25.6,28.63,216.19,NA,NA,NA,NA,NA,147.64,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-03,18,0,18,100,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,64,NA,10.57,11.21,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,47.46,27.87,29.55,263.64,NA,NA,NA,NA,NA,168.73,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-04,13,0,13,113,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,63,NA,9.71,11.07,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,34.27,25.6,29.19,297.92,NA,NA,NA,NA,NA,166.1,NA,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-05,17,0,17,130,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,68,130,11,11.07,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,44.82,29,29.19,342.74,NA,NA,NA,NA,NA,179.28,342.74,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-06,9,0,9,139,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,74,130,13.71,11.93,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,23.73,36.15,31.45,366.46,NA,NA,NA,NA,NA,195.1,342.74,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-07,3,0,3,142,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,68,131,13.29,12.07,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,7.91,35.04,31.82,374.37,NA,NA,NA,NA,NA,179.28,345.37,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-08,11,0,11,153,FALSE,0,FALSE,0,FALSE,0,TRUE,11,FALSE,0,77,136,13.14,12.36,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,29,34.64,32.59,403.37,NA,NA,NA,29,NA,203.01,358.56,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-09,25,0,25,178,FALSE,0,FALSE,0,FALSE,0,TRUE,36,FALSE,0,96,152,12.43,12.86,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,65.91,32.77,33.9,469.29,NA,NA,NA,94.91,NA,253.1,400.74,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-10,15,0,15,193,FALSE,0,FALSE,0,FALSE,0,TRUE,51,FALSE,0,93,157,13.29,14.43,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,39.55,35.04,38.04,508.83,NA,NA,NA,134.46,NA,245.19,413.92,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-11,12,0,12,205,FALSE,0,FALSE,0,FALSE,0,TRUE,63,FALSE,0,92,155,14.43,15.64,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,31.64,38.04,41.23,540.47,NA,NA,NA,166.1,NA,242.55,408.65,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-12,12,0,12,217,FALSE,0,FALSE,0,FALSE,0,TRUE,75,FALSE,0,87,155,13.71,17.07,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,31.64,36.15,45,572.11,NA,NA,NA,197.73,NA,229.37,408.65,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-13,15,0,15,232,FALSE,0,FALSE,0,FALSE,0,TRUE,90,FALSE,0,93,167,12,16.86,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,39.55,31.64,44.45,611.65,NA,NA,NA,237.28,NA,245.19,440.28,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-14,11,0,11,243,FALSE,0,FALSE,0,FALSE,0,TRUE,101,FALSE,0,101,169,15.57,17.29,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,29,41.05,45.58,640.65,NA,NA,NA,266.28,NA,266.28,445.56,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-15,6,0,6,249,FALSE,0,FALSE,0,FALSE,0,TRUE,107,FALSE,0,96,173,18.14,18.57,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,15.82,47.82,48.96,656.47,NA,NA,NA,282.1,NA,253.1,456.1,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-16,13,0,13,262,FALSE,0,FALSE,0,FALSE,0,TRUE,120,FALSE,0,84,180,21.71,18,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,34.27,57.24,47.46,690.75,NA,NA,NA,316.37,NA,221.46,474.56,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-17,40,0,40,302,FALSE,0,FALSE,0,FALSE,0,TRUE,160,FALSE,0,109,202,20.43,19.71,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,105.46,53.86,51.96,796.2,NA,NA,NA,421.83,NA,287.37,532.56,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-18,30,0,30,332,FALSE,0,FALSE,0,FALSE,0,TRUE,190,FALSE,0,127,219,20.14,21.5,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,79.09,53.1,56.68,875.3,NA,NA,NA,500.92,NA,334.83,577.38,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-19,37,0,37,369,FALSE,0,FALSE,0,FALSE,0,TRUE,227,FALSE,0,152,239,23.43,22.21,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,97.55,61.77,58.56,972.84,NA,NA,NA,598.47,NA,400.74,630.11,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-20,6,0,6,375,FALSE,0,FALSE,0,FALSE,0,TRUE,233,FALSE,0,143,236,24,22.29,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,15.82,63.27,58.77,988.66,NA,NA,NA,614.29,NA,377.01,622.2,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-21,9,0,9,384,FALSE,0,FALSE,0,FALSE,0,TRUE,242,FALSE,0,141,242,23.86,21.86,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,23.73,62.91,57.63,1012.39,NA,NA,NA,638.02,NA,371.74,638.02,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
2020-06-22,29,0,29,413,FALSE,0,FALSE,0,FALSE,0,TRUE,271,FALSE,0,164,260,24.86,25.64,0,0,TRUE,12.6,10.4,8.6,12.7,14.9,37930,76.46,65.54,67.6,1088.85,NA,NA,NA,714.47,NA,432.38,685.47,1,86,"COVID19Tests","2021-04-07_07-48-55","day","all","OW"
